dir,nelect,vbm,cbm,gap,direct
Na0.5K0.5Cu0.5Ag0.5Zn1Ge1S1Se2Te1_stannite,552,3.552029,3.448369,0.000000,False
Na0.5K0.5Cu0.5Ag0.5Zn1Ge1S4_stannite,552,2.685999,4.453600,1.767601,False
Na0.5K0.5Cu0.5Ag0.5Zn1Ge1Se4_kesterite,552,4.056050,3.316117,0.000000,False
Na0.5K0.5Cu0.5Ag0.5Zn1Ge1Se4_stannite,552,2.340713,3.121776,0.781063,False
Na0.5K0.5Cu0.5Ag0.5Zn1Ge1Te4_kesterite,552,3.903187,4.952934,1.049747,True
Na0.5K0.5Cu0.5Ag0.5Zn1Sn1S4_stannite,552,3.260718,4.379575,1.118857,False
Na0.5K0.5Cu0.5Ag0.5Zn1Sn1Se4_kesterite,552,4.216573,3.403371,0.000000,False
Na0.5K0.5Cu0.5Ag0.5Zn1Sn1Se4_stannite,552,2.523580,3.265145,0.741565,False
Na0.5K0.5Cu0.5Ag0.5Zn1Sn1Te4_stannite,552,4.304806,4.851215,0.546409,True
Na0.5K0.5Cu0.5Ag0.5Zn1Zr1S4_kesterite,536,4.754927,4.578399,0.000000,False
Na0.5K0.5Cu0.5Ag0.5Zn1Zr1Se4_kesterite,536,4.010686,3.741392,0.000000,False
Na0.5K0.5Cu0.5Ag0.5Zn1Zr1Se4_stannite,536,2.307718,3.595950,1.288232,False
Na0.5K0.5Cu0.5Ag0.5Zn1Zr1Te4_stannite,536,3.972274,4.843959,0.871685,True
Na0.5K0.5Cu1Ba1Zr1S4_kesterite,520,2.349864,4.142775,1.792911,True
Na0.5K0.5Cu1Ba1Zr1Se4_kesterite,520,2.082776,3.607832,1.525056,True
Na0.5K0.5Cu1Ca1Ge1S1Te3_kesterite,536,3.588458,4.446617,0.858159,False
Na0.5K0.5Cu1Ca1Ge1S1Te3_stannite,536,2.799083,3.824320,1.025237,False
Na0.5K0.5Cu1Ca1Ge1S4_kesterite,536,2.087277,4.275859,2.188582,False
Na0.5K0.5Cu1Ca1Zr1S4_kesterite,520,2.402420,4.455543,2.053123,False
Na0.5K0.5Cu1Ca1Zr1S4_stannite,520,2.407342,5.150818,2.743476,False
Na0.5K0.5Cu1Cd1Ge1S4_kesterite,552,4.030841,4.051165,0.020324,True
Na0.5K0.5Cu1Cd1Ge1S4_stannite,552,2.797369,4.275899,1.478530,True
Na0.5K0.5Cu1Cd1Sn1S4_kesterite,552,2.517870,4.175154,1.657284,False
Na0.5K0.5Cu1Cd1Sn1Se4_kesterite,552,2.395485,3.363387,0.967902,False
Na0.5K0.5Cu1Cd1Sn1Se4_stannite,552,2.308258,3.466392,1.158134,True
Na0.5K0.5Cu1Cd1Sn1Te4_stannite,552,4.487404,5.491684,1.004280,True
Na0.5K0.5Cu1Cd1Zr1S4_kesterite,536,2.383268,4.384569,2.001301,True
Na0.5K0.5Cu1Cd1Zr1S4_stannite,536,2.471525,4.482101,2.010576,False
Na0.5K0.5Cu1Cd1Zr1Se4_stannite,536,2.291854,3.708346,1.416492,False
Na0.5K0.5Cu1Cd1Zr1Te4_stannite,536,3.947768,5.111358,1.163590,False
Na0.5K0.5Cu1Mg0.5Ba0.5Sn1S3Te1_kesterite,504,3.192201,4.687424,1.495223,True
Na0.5K0.5Cu1Mg0.5Ba0.5Sn1S3Te1_stannite,504,3.158535,4.487831,1.329296,False
Na0.5K0.5Cu1Mg1Ge1S4_kesterite,472,4.530718,4.552847,0.022129,True
Na0.5K0.5Cu1Mg1Ge1Se4_stannite,472,2.018759,3.470762,1.452003,False
Na0.5K0.5Cu1Mg1Ge1Te4_stannite,472,3.896956,4.944144,1.047188,True
Na0.5K0.5Cu1Mg1Sn1S4_kesterite,472,2.459015,4.505496,2.046481,False
Na0.5K0.5Cu1Mg1Sn1S4_stannite,472,2.834935,4.642402,1.807467,False
Na0.5K0.5Cu1Mg1Sn1Se4_kesterite,472,1.873246,3.485751,1.612505,False
Na0.5K0.5Cu1Mg1Sn1Se4_stannite,472,2.436192,3.585624,1.149432,True
Na0.5K0.5Cu1Mg1Sn1Te4_kesterite,472,4.023566,5.024981,1.001415,True
Na0.5K0.5Cu1Mg1Sn1Te4_stannite,472,4.099122,5.239545,1.140423,True
Na0.5K0.5Cu1Mg1Zr1S4_kesterite,456,2.489351,4.671173,2.181822,True
Na0.5K0.5Cu1Mg1Zr1Se4_kesterite,456,2.142105,3.871687,1.729582,True
Na0.5K0.5Cu1Mg1Zr1Se4_stannite,456,1.885497,4.129402,2.243905,True
Na0.5K0.5Cu1Mg1Zr1Te4_stannite,456,3.792651,5.197206,1.404555,False
Na0.5K0.5Cu1Sr1Zr1S4_kesterite,520,2.292895,4.278768,1.985873,False
Na0.5K0.5Cu1Zn1Ge1Se2Te2_kesterite,552,2.434079,3.559405,1.125326,True
Na0.5K0.5Cu1Zn1Ge1Se2Te2_stannite,552,2.859804,3.500544,0.640740,True
Na0.5K0.5Cu1Zn1Ge1Se4_stannite,552,2.347537,3.265343,0.917806,True
Na0.5K0.5Cu1Zn1Ge1Te4_stannite,552,4.231452,4.810849,0.579397,True
Na0.5K0.5Cu1Zn1Sn1S4_kesterite,552,2.568824,4.472933,1.904109,False
Na0.5K0.5Cu1Zn1Sn1S4_stannite,552,3.427996,4.582288,1.154292,False
Na0.5K0.5Cu1Zn1Sn1Se4_kesterite,552,2.393994,3.443635,1.049641,False
Na0.5K0.5Cu1Zn1Sn1Se4_stannite,552,2.649562,3.457857,0.808295,False
Na0.5K0.5Cu1Zn1Sn1Te4_kesterite,552,4.429984,5.273898,0.843914,True
Na0.5K0.5Cu1Zn1Zr1S4_kesterite,536,3.274617,4.497036,1.222419,True
Na0.5K0.5Cu1Zn1Zr1Se4_kesterite,536,2.319533,3.665886,1.346353,True
Na0.5K0.5Ga0.5In0.5S1Te1_kesterite,528,2.042104,4.582274,2.540170,True
Na0.5K0.5Ga0.5In0.5S1Te1_stannite,528,2.628964,3.317673,0.688709,False
Na0.5K0.5Ga0.5In0.5Se2_kesterite,528,0.843244,3.348265,2.505021,True
Na0.5K0.5Ga0.5In0.5Se2_stannite,528,0.563043,2.177057,1.614014,False
Na0.5K0.5Ga1S2_kesterite,528,1.269297,4.880981,3.611684,True
Na0.5K0.5In1S1Se1_kesterite,528,0.621321,3.220000,2.598679,True
Na0.5K0.5In1S1Se1_stannite,528,0.794723,2.544093,1.749370,False
Na0.5K0.5In1Te2_kesterite,528,2.757013,4.570639,1.813626,True
Na0.5K0.5In1Te2_stannite,528,2.457962,3.553819,1.095857,False
Na0.5K0.5Rb0.5Ag0.5Ba1Sn1S4_kesterite,528,1.606296,4.373659,2.767363,False
Na0.5K0.5Rb0.5Ag0.5Ba1Zr1Se4_kesterite,512,1.108870,3.936367,2.827497,False
Na0.5K0.5Rb0.5Ag0.5Cd1Ge1S4_kesterite,544,1.254011,3.986367,2.732356,False
Na0.5K0.5Rb0.5Ag0.5Cd1Sn1S4_kesterite,544,1.665375,4.202217,2.536842,False
Na0.5K0.5Rb0.5Ag0.5Cd1Sn1Se4_kesterite,544,1.798944,3.562524,1.763580,True
Na0.5K0.5Rb0.5Ag0.5Cd1Zr1S4_kesterite,528,1.550565,4.168488,2.617923,True
Na0.5K0.5Rb0.5Ag0.5Cd1Zr1S4_stannite,528,1.510500,4.000396,2.489896,False
Na0.5K0.5Rb0.5Ag0.5Cd1Zr1Se4_kesterite,528,1.792411,3.589192,1.796781,True
Na0.5K0.5Rb0.5Ag0.5Cd1Zr1Se4_stannite,528,1.434259,3.409550,1.975291,False
Na0.5K0.5Rb0.5Ag0.5Cd1Zr1Te4_stannite,528,3.670789,4.856656,1.185867,False
Na0.5K0.5Rb0.5Ag0.5Mg1Ge1S4_stannite,464,1.244451,3.773667,2.529216,True
Na0.5K0.5Rb0.5Ag0.5Mg1Sn1S4_kesterite,464,1.485237,4.502864,3.017627,False
Na0.5K0.5Rb0.5Ag0.5Mg1Sn1Se4_kesterite,464,1.280645,3.581511,2.300866,False
Na0.5K0.5Rb0.5Ag0.5Mg1Zr1S4_kesterite,448,1.689336,4.440037,2.750701,False
Na0.5K0.5Rb0.5Ag0.5Mg1Zr1Se4_kesterite,448,1.363212,3.678477,2.315265,False
Na0.5K0.5Rb0.5Ag0.5Sr0.5Cd0.5Sn0.5Ge0.5S4_kesterite,536,1.025210,3.486543,2.461333,False
Na0.5K0.5Rb0.5Ag0.5Sr0.5Cd0.5Sn0.5Ge0.5S4_stannite,536,0.717030,2.867823,2.150793,True
Na0.5K0.5Rb0.5Ag0.5Sr1Sn1S2Se1Te1_kesterite,528,2.684654,4.770858,2.086204,True
Na0.5K0.5Rb0.5Ag0.5Sr1Sn1S2Se1Te1_stannite,528,1.515635,3.621191,2.105556,False
Na0.5K0.5Rb0.5Ag0.5Sr1Zr1S4_kesterite,512,1.669180,4.604525,2.935345,False
Na0.5K0.5Rb0.5Ag0.5Zn1Ge1Te4_stannite,544,3.312516,3.558678,0.246162,True
Na0.5K0.5Rb0.5Ag0.5Zn1Sn1Se4_kesterite,544,1.315495,3.422322,2.106827,False
Na0.5K0.5Rb0.5Ag0.5Zn1Sn1Se4_stannite,544,2.869098,2.855205,0.000000,False
Na0.5K0.5Rb0.5Ag0.5Zn1Zr1S4_kesterite,528,1.409292,4.104004,2.694712,False
Na0.5K0.5Rb0.5Ag0.5Zn1Zr1S4_stannite,528,1.485457,3.919366,2.433909,False
Na0.5K0.5Rb0.5Ag0.5Zn1Zr1Se4_kesterite,528,1.436008,3.367326,1.931318,False
Na0.5K0.5Rb0.5Ag0.5Zn1Zr1Se4_stannite,528,1.275831,3.187630,1.911799,False
Na0.5K0.5Rb0.5Ag0.5Zn1Zr1Te4_stannite,528,3.421148,4.476885,1.055737,False
Na0.5K0.5Rb0.5Cs0.5Ba1Ge1S4_kesterite,520,0.782900,3.556745,2.773845,True
Na0.5K0.5Rb0.5Cs0.5Ba1Zr1S4_kesterite,504,0.913636,3.962467,3.048831,False
Na0.5K0.5Rb0.5Cs0.5Cd1Sn1S4_stannite,536,1.205715,3.764376,2.558661,False
Na0.5K0.5Rb0.5Cs0.5Cd1Zr1S4_stannite,520,1.019797,3.674525,2.654728,False
Na0.5K0.5Rb0.5Cs0.5Cd1Zr1Se4_stannite,520,0.988707,3.138567,2.149860,False
Na0.5K0.5Rb0.5Cs0.5Mg0.5Zn0.5Sn1S2Te2_stannite,496,2.269293,2.979768,0.710475,False
Na0.5K0.5Rb0.5Cs0.5Mg1Ge1S4_kesterite,456,1.054024,4.320787,3.266763,True
Na0.5K0.5Rb0.5Cs0.5Mg1Ge1S4_stannite,456,1.484300,3.765855,2.281555,True
Na0.5K0.5Rb0.5Cs0.5Mg1Zr1S4_kesterite,440,1.287246,4.418923,3.131677,False
Na0.5K0.5Rb0.5Cs0.5Sr0.5Ba0.5Ge1S4_stannite,520,0.489530,3.697522,3.207992,False
Na0.5K0.5Rb0.5Cs0.5Zn1Ge1S4_stannite,536,1.769497,3.668493,1.898996,True
Na0.5K0.5Rb0.5Cs0.5Zn1Ge1Se4_kesterite,536,1.072757,3.375975,2.303218,True
Na0.5K0.5Rb0.5Cs0.5Zn1Ge1Se4_stannite,536,1.153776,2.660712,1.506936,True
Na0.5K0.5Rb0.5Cs0.5Zn1Zr1S4_kesterite,520,0.967549,4.059153,3.091604,True
Na0.5K0.5Rb0.5Cs0.5Zn1Zr1S4_stannite,520,1.087145,3.562447,2.475302,False
Na0.5K0.5Rb0.5Cs0.5Zn1Zr1Se4_stannite,520,1.320868,2.912203,1.591335,False
Na0.5K0.5Rb0.5Cs0.5Zn1Zr1Te4_stannite,520,2.828282,4.110101,1.281819,False
Na0.5K0.5Rb0.5Cu0.5Ba1Zr1S4_stannite,512,3.586411,4.131116,0.544705,False
Na0.5K0.5Rb0.5Cu0.5Ca0.5Sr0.5Sn0.5Ge0.5S3Se1_stannite,528,3.858484,3.538588,0.000000,False
Na0.5K0.5Rb0.5Cu0.5Cd1Zr1Se4_kesterite,528,1.449544,3.230745,1.781201,True
Na0.5K0.5Rb0.5Cu0.5Cd1Zr1Se4_stannite,528,1.301389,3.133974,1.832585,False
Na0.5K0.5Rb0.5Cu0.5Cd1Zr1Te4_stannite,528,3.316328,4.520113,1.203785,False
Na0.5K0.5Rb0.5Cu0.5Mg0.5Ba0.5Ge1S3Te1_kesterite,496,4.675673,4.836091,0.160418,False
Na0.5K0.5Rb0.5Cu0.5Mg0.5Ba0.5Ge1S3Te1_stannite,496,2.858567,4.479242,1.620675,False
Na0.5K0.5Rb0.5Cu0.5Mg0.5Cd0.5Sn0.5Ge0.5S3Te1_stannite,504,2.699133,3.084558,0.385425,False
Na0.5K0.5Rb0.5Cu0.5Mg0.5Zn0.5Sn1S2Se2_stannite,504,3.038246,2.802673,0.000000,False
Na0.5K0.5Rb0.5Cu0.5Mg1Ge1Te4_stannite,464,3.650445,4.053989,0.403544,True
Na0.5K0.5Rb0.5Cu0.5Sr0.5Cd0.5Sn1S4_kesterite,536,3.583428,3.443587,0.000000,False
Na0.5K0.5Rb0.5Cu0.5Sr0.5Cd0.5Sn1S4_stannite,536,1.665041,2.978943,1.313902,True
Na0.5K0.5Rb0.5Cu0.5Sr1Ge1Te4_stannite,528,5.636579,4.495260,0.000000,False
Na0.5K0.5Rb0.5Cu0.5Zn1Ge1Se4_kesterite,544,1.476675,3.339051,1.862376,False
Na0.5K0.5Rb0.5Cu0.5Zn1Sn0.5Ge0.5S4_stannite,544,2.617469,3.428314,0.810845,False
Na0.5K0.5Rb0.5Cu0.5Zn1Zr1Se4_kesterite,528,1.964269,3.187816,1.223547,True
Na0.5K0.5Rb0.5Cu0.5Zn1Zr1Te4_stannite,528,3.343444,4.293493,0.950049,False
Na0.5K0.5Rb1Ba0.5Cd0.5Ge1S2Se2_stannite,528,0.307285,1.507444,1.200159,False
Na0.5K0.5Rb1Ba1Ge1S4_kesterite,520,0.687726,3.511484,2.823758,True
Na0.5K0.5Rb1Ba1Ge1Se4_stannite,520,0.592238,3.049387,2.457149,True
Na0.5K0.5Rb1Ba1Sn1S4_kesterite,520,1.787821,3.859777,2.071956,True
Na0.5K0.5Rb1Ba1Zr1Se4_kesterite,504,0.494088,3.322887,2.828799,False
Na0.5K0.5Rb1Ca1Ge1Te4_stannite,520,2.830750,3.552267,0.721517,False
Na0.5K0.5Rb1Cd1Ge1S4_stannite,536,0.719227,3.255370,2.536143,True
Na0.5K0.5Rb1Cd1Ge1Se4_stannite,536,0.620083,2.432674,1.812591,False
Na0.5K0.5Rb1Cd1Sn0.5Ge0.5Te4_stannite,536,3.400394,3.052611,0.000000,False
Na0.5K0.5Rb1Cd1Zr1S4_stannite,520,1.101825,3.532366,2.430541,True
Na0.5K0.5Rb1Cd1Zr1Se4_stannite,520,1.092400,2.999582,1.907182,True
Na0.5K0.5Rb1Mg0.5Cd0.5Sn0.5Ge0.5S1Se1Te2_stannite,496,1.222110,1.712263,0.490153,True
Na0.5K0.5Rb1Mg0.5Cd0.5Sn1S2Te2_kesterite,496,1.437170,3.689635,2.252465,True
Na0.5K0.5Rb1Mg0.5Cd0.5Sn1S2Te2_stannite,496,1.726245,2.880876,1.154631,True
Na0.5K0.5Rb1Mg0.5Cd0.5Sn1S4_kesterite,496,0.159445,3.322159,3.162714,False
Na0.5K0.5Rb1Mg0.5Cd0.5Sn1S4_stannite,496,0.460462,2.961062,2.500600,True
Na0.5K0.5Rb1Mg1Ge1S4_stannite,456,0.859687,3.649363,2.789676,True
Na0.5K0.5Rb1Mg1Ge1Se4_stannite,456,0.637309,2.672343,2.035034,True
Na0.5K0.5Rb1Mg1Ge1Te4_stannite,456,2.726009,3.358538,0.632529,True
Na0.5K0.5Rb1Mg1Zr1S4_kesterite,440,0.604815,4.320259,3.715444,False
Na0.5K0.5Rb1Mg1Zr1Se4_kesterite,440,0.569077,3.592090,3.023013,True
Na0.5K0.5Rb1Sr1Ge1Te4_stannite,520,2.668920,3.867272,1.198352,True
Na0.5K0.5Rb1Zn1Ge1S4_stannite,536,1.499751,3.572678,2.072927,True
Na0.5K0.5Rb1Zn1Ge1Se4_stannite,536,0.968488,2.542555,1.574067,True
Na0.5K0.5Rb1Zn1Zr1S4_stannite,520,0.878069,3.438576,2.560507,True
Na0.5K0.5Rb1Zn1Zr1Se4_stannite,520,0.730478,2.775821,2.045343,True
Na0.5K0.5Rb1Zn1Zr1Te4_stannite,520,2.765893,4.012597,1.246704,True
Na0.5K1.5Ba1Ge1S4_kesterite,520,0.521195,3.556557,3.035362,False
Na0.5K1.5Ba1Ge1Se4_kesterite,520,0.261172,2.840403,2.579231,False
Na0.5K1.5Ba1Sn1S4_kesterite,520,0.821033,3.902112,3.081079,False
Na0.5K1.5Ba1Zr1S4_kesterite,504,0.589976,3.979094,3.389118,False
Na0.5K1.5Cd1Zr1S4_kesterite,520,0.529044,4.058404,3.529360,True
Na0.5K1.5Cd1Zr1S4_stannite,520,1.034029,3.489887,2.455858,False
Na0.5K1.5Cd1Zr1Se4_kesterite,520,0.823161,3.496070,2.672909,True
Na0.5K1.5Cd1Zr1Te4_kesterite,520,2.807849,4.742397,1.934548,True
Na0.5K1.5Cd1Zr1Te4_stannite,520,3.055055,4.354374,1.299319,True
Na0.5K1.5Mg1Ge1S4_stannite,456,1.078455,3.670203,2.591748,True
Na0.5K1.5Mg1Ge1Se4_stannite,456,0.553493,2.659976,2.106483,False
Na0.5K1.5Mg1Ge1Te4_kesterite,456,1.993597,4.084514,2.090917,False
Na0.5K1.5Mg1Ge1Te4_stannite,456,2.419357,3.722565,1.303208,True
Na0.5K1.5Mg1Zr1S4_kesterite,440,0.515100,4.332213,3.817113,True
Na0.5K1.5Sr1Ge1Se4_kesterite,520,0.590889,2.895328,2.304439,False
Na0.5K1.5Sr1Zr1S4_kesterite,504,0.721229,4.022974,3.301745,False
Na0.5K1.5Zn1Ge1S4_stannite,536,1.092307,3.613193,2.520886,False
Na0.5K1.5Zn1Ge1Se4_stannite,536,1.187616,2.544045,1.356429,True
Na0.5K1.5Zn1Ge1Te4_stannite,536,2.853074,3.764705,0.911631,True
Na0.5K1.5Zn1Sn1Te4_stannite,536,3.226993,4.142608,0.915615,False
Na0.5K1.5Zn1Zr1S4_kesterite,520,0.469295,3.818878,3.349583,False
Na0.5K1.5Zn1Zr1S4_stannite,520,1.176396,3.419964,2.243568,False
Na0.5K1.5Zn1Zr1Se4_kesterite,520,0.527599,3.120255,2.592656,True
Na0.5K1.5Zn1Zr1Se4_stannite,520,0.624668,2.729984,2.105316,True
Na0.5K1Ag0.5Ba1Sn1S4_kesterite,528,1.918098,4.378892,2.460794,False
Na0.5K1Ag0.5Ca0.5Ba0.5Ge1S2Te2_stannite,528,1.840194,3.493187,1.652993,False
Na0.5K1Ag0.5Ca1Ge1Se4_stannite,528,0.750871,2.984214,2.233343,False
Na0.5K1Ag0.5Ca1Zr1Se4_kesterite,512,0.884207,3.948773,3.064566,True
Na0.5K1Ag0.5Cd1Ge1S2Se2_kesterite,544,0.629508,3.190345,2.560837,False
Na0.5K1Ag0.5Cd1Ge1S2Se2_stannite,544,1.157032,2.620985,1.463953,False
Na0.5K1Ag0.5Cd1Ge1S4_stannite,544,1.197807,3.475047,2.277240,True
Na0.5K1Ag0.5Cd1Ge1Se4_kesterite,544,0.855139,3.048174,2.193035,True
Na0.5K1Ag0.5Cd1Ge1Se4_stannite,544,0.980510,2.547801,1.567291,True
Na0.5K1Ag0.5Cd1Sn1Se1Te3_stannite,544,2.289750,2.974210,0.684460,True
Na0.5K1Ag0.5Cd1Zr1S4_kesterite,528,1.744664,4.153931,2.409267,True
Na0.5K1Ag0.5Cd1Zr1S4_stannite,528,1.457333,3.990483,2.533150,False
Na0.5K1Ag0.5Cd1Zr1Se4_kesterite,528,1.618191,3.576717,1.958526,True
Na0.5K1Ag0.5Cd1Zr1Se4_stannite,528,1.591937,3.398031,1.806094,True
Na0.5K1Ag0.5Mg0.5Ca0.5Sn0.5Ge0.5S3Te1_stannite,496,2.625378,3.409711,0.784333,False
Na0.5K1Ag0.5Mg0.5Ca0.5Sn1S2Se1Te1_kesterite,496,1.868244,4.346774,2.478530,True
Na0.5K1Ag0.5Mg0.5Ca0.5Sn1S2Se1Te1_stannite,496,2.038088,3.059861,1.021773,True
Na0.5K1Ag0.5Mg1Ge1Se4_stannite,464,0.938661,2.764924,1.826263,True
Na0.5K1Ag0.5Mg1Sn0.5Ge0.5S1Se3_kesterite,464,0.898521,2.828020,1.929499,False
Na0.5K1Ag0.5Mg1Sn0.5Ge0.5S1Se3_stannite,464,0.765815,2.264744,1.498929,True
Na0.5K1Ag0.5Mg1Sn1Se4_kesterite,464,1.123657,3.602051,2.478394,False
Na0.5K1Ag0.5Mg1Zr1S4_kesterite,448,2.073992,4.450539,2.376547,True
Na0.5K1Ag0.5Mg1Zr1Se4_kesterite,448,1.223070,3.678736,2.455666,False
Na0.5K1Ag0.5Sr1Zr1Se4_kesterite,512,0.964243,3.966873,3.002630,True
Na0.5K1Ag0.5Zn0.5Cd0.5Ge1S4_kesterite,544,1.430697,3.491565,2.060868,False
Na0.5K1Ag0.5Zn0.5Cd0.5Ge1S4_stannite,544,1.686290,3.418762,1.732472,False
Na0.5K1Ag0.5Zn1Ge1S4_stannite,544,1.587035,3.802317,2.215282,True
Na0.5K1Ag0.5Zn1Ge1Se4_stannite,544,1.233537,2.628193,1.394656,True
Na0.5K1Ag0.5Zn1Ge1Te4_stannite,544,3.366121,3.934411,0.568290,True
Na0.5K1Ag0.5Zn1Sn1Se1Te3_kesterite,544,2.424827,4.252834,1.828007,True
Na0.5K1Ag0.5Zn1Sn1Se1Te3_stannite,544,2.260476,2.504396,0.243920,True
Na0.5K1Ag0.5Zn1Sn1Se4_kesterite,544,1.225458,3.439152,2.213694,False
Na0.5K1Ag0.5Zn1Sn1Te4_stannite,544,3.777451,4.503799,0.726348,True
Na0.5K1Ag0.5Zn1Zr1S4_stannite,528,1.941352,3.925661,1.984309,True
Na0.5K1Ag0.5Zn1Zr1Se4_kesterite,528,1.290582,3.335398,2.044816,False
Na0.5K1Ag0.5Zn1Zr1Se4_stannite,528,1.198339,3.168427,1.970088,True
Na0.5K1Ag0.5Zn1Zr1Te4_stannite,528,3.244914,4.460960,1.216046,True
Na0.5K1Cs0.5Ba1Ge1S4_kesterite,520,0.775881,3.543657,2.767776,True
Na0.5K1Cs0.5Ba1Ge1Se4_stannite,520,0.741292,3.161968,2.420676,True
Na0.5K1Cs0.5Ba1Sn0.5Ge0.5S1Se3_stannite,520,0.807462,3.190935,2.383473,True
Na0.5K1Cs0.5Ba1Zr1S4_kesterite,504,0.892534,3.989272,3.096738,False
Na0.5K1Cs0.5Ba1Zr1Se4_kesterite,504,0.725336,3.412007,2.686671,False
Na0.5K1Cs0.5Ca1Ge1Se4_stannite,520,2.073927,2.967181,0.893254,False
Na0.5K1Cs0.5Cd1Ge1S4_stannite,536,1.259782,3.370659,2.110877,False
Na0.5K1Cs0.5Cd1Ge1Se4_stannite,536,1.112861,2.535155,1.422294,True
Na0.5K1Cs0.5Cd1Sn1S4_stannite,536,1.709644,3.788239,2.078595,True
Na0.5K1Cs0.5Cd1Zr1Se4_stannite,520,1.256604,3.134791,1.878187,False
Na0.5K1Cs0.5Mg0.5Cd0.5Sn1S1Se2Te1_stannite,496,1.531275,2.418119,0.886844,True
Na0.5K1Cs0.5Mg1Zr1S4_kesterite,440,1.293781,4.427739,3.133958,True
Na0.5K1Cs0.5Mg1Zr1S4_stannite,440,1.476722,4.023474,2.546752,False
Na0.5K1Cs0.5Mg1Zr1Se4_kesterite,440,0.640179,3.716891,3.076712,False
Na0.5K1Cs0.5Zn1Ge1S4_stannite,536,1.270647,3.680485,2.409838,True
Na0.5K1Cs0.5Zn1Ge1Se4_stannite,536,1.095941,2.629642,1.533701,False
Na0.5K1Cs0.5Zn1Zr1S4_stannite,520,1.064369,3.562770,2.498401,False
Na0.5K1Cs0.5Zn1Zr1Te4_stannite,520,2.905465,4.122553,1.217088,False
Na0.5K1Cu0.5Ba1Zr1S4_stannite,512,1.510113,4.185048,2.674935,False
Na0.5K1Cu0.5Ca0.5Sr0.5Sn0.5Ge0.5S3Te1_stannite,528,1.821357,3.728756,1.907399,False
Na0.5K1Cu0.5Cd1Ge1Te4_stannite,544,3.444511,4.202690,0.758179,True
Na0.5K1Cu0.5Cd1Zr1Se4_kesterite,528,1.378080,3.205920,1.827840,True
Na0.5K1Cu0.5Mg0.5Ca0.5Sn0.5Ge0.5S1Se1Te2_stannite,496,1.904506,3.116054,1.211548,False
Na0.5K1Cu0.5Mg0.5Ca0.5Sn0.5Ge0.5Te4_stannite,496,2.116434,3.111478,0.995044,True
Na0.5K1Cu0.5Mg1Ge1Te4_kesterite,464,2.915585,4.523353,1.607768,False
Na0.5K1Cu0.5Mg1Sn1Te4_kesterite,464,2.960022,4.681560,1.721538,True
Na0.5K1Cu0.5Mg1Zr1Te4_kesterite,448,2.820709,4.467066,1.646357,True
Na0.5K1Cu0.5Mg1Zr1Te4_stannite,448,2.740941,4.481480,1.740539,True
Na0.5K1Cu0.5Zn0.5Cd0.5Ge1S1Se3_stannite,544,1.641133,2.432233,0.791100,False
Na0.5K1Cu0.5Zn1Ge1Se4_stannite,544,1.925242,2.486456,0.561214,False
Na0.5K1Cu0.5Zn1Sn1S2Se1Te1_kesterite,544,1.483445,3.574981,2.091536,True
Na0.5K1Cu0.5Zn1Sn1S2Se1Te1_stannite,544,2.737102,3.049590,0.312488,False
Na0.5K1Cu0.5Zn1Zr1Se4_kesterite,528,1.084028,3.146804,2.062776,True
Na0.5K1Cu0.5Zn1Zr1Te4_kesterite,528,3.137370,4.382655,1.245285,True
Na0.5K1Cu0.5Zn1Zr1Te4_stannite,528,3.184235,4.273518,1.089283,False
Na0.5K1Rb0.5Ba1Ge1S4_kesterite,520,0.513397,3.515572,3.002175,True
Na0.5K1Rb0.5Ba1Ge1S4_stannite,520,0.852086,3.720049,2.867963,True
Na0.5K1Rb0.5Ba1Ge1Se4_kesterite,520,0.382949,2.817764,2.434815,True
Na0.5K1Rb0.5Ba1Sn1S4_kesterite,520,0.821789,3.876560,3.054771,True
Na0.5K1Rb0.5Ba1Zr1S4_kesterite,504,0.679365,3.959510,3.280145,False
Na0.5K1Rb0.5Ba1Zr1Se4_kesterite,504,0.483960,3.356790,2.872830,False
Na0.5K1Rb0.5Ca0.5Cd0.5Ge1S1Te3_kesterite,528,1.384225,3.259785,1.875560,True
Na0.5K1Rb0.5Ca0.5Cd0.5Ge1S1Te3_stannite,528,1.682483,2.767793,1.085310,True
Na0.5K1Rb0.5Ca1Ge1S2Te2_stannite,520,1.156028,3.101302,1.945274,True
Na0.5K1Rb0.5Cd1Ge1S4_stannite,536,0.723324,3.268465,2.545141,False
Na0.5K1Rb0.5Cd1Ge1Se4_stannite,536,0.590608,2.432574,1.841966,True
Na0.5K1Rb0.5Cd1Sn0.5Ge0.5S3Te1_stannite,536,1.352788,1.977560,0.624772,True
Na0.5K1Rb0.5Cd1Zr1S4_stannite,520,0.791927,3.520200,2.728273,False
Na0.5K1Rb0.5Cd1Zr1Se4_stannite,520,1.061198,2.987632,1.926434,False
Na0.5K1Rb0.5Mg1Ge1S4_stannite,456,0.813705,3.661627,2.847922,True
Na0.5K1Rb0.5Mg1Ge1Se4_stannite,456,0.582717,2.671771,2.089054,True
Na0.5K1Rb0.5Mg1Ge1Te4_stannite,456,3.073622,3.349972,0.276350,False
Na0.5K1Rb0.5Mg1Zr1S4_kesterite,440,0.621438,4.318294,3.696856,True
Na0.5K1Rb0.5Mg1Zr1Te4_stannite,440,2.495259,4.191792,1.696533,True
