compound,d_eform,d_edec,d_eps,d_slme,pass
Ag2Ca1Ge0.5Zr0.5Se4_stannite,2.4687499156073045e-08,1.9750000035401172e-07,4.440892098500626e-16,0.0,True
Ag2Ca1Ge0.5Zr0.5Te4_kesterite,1.8906250787154022e-08,1.5124999919180482e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Ge0.5Zr0.5Te4_stannite,9.843748927096385e-09,7.874999852219844e-08,3.333333342681044e-08,0.0,True
Ag2Ca1Ge1S1Se1Te2_kesterite,6.999999979662164e-08,5.599999965966163e-07,3.333333253863202e-08,0.00019999999999953388,True
Ag2Ca1Ge1S1Se1Te2_stannite,6.421875009543498e-08,5.137500025398367e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Ge1S1Se3_kesterite,6.718750045209276e-08,5.375000000640284e-07,8.881784197001252e-16,0.0,True
Ag2Ca1Ge1S1Se3_stannite,1.4375000301214413e-08,1.1499999885700163e-07,8.881784197001252e-16,0.0,True
Ag2Ca1Ge1S1Te3_kesterite,6.281249920192522e-08,5.024999936154018e-07,3.333333431498886e-08,0.0,True
Ag2Ca1Ge1S1Te3_stannite,5.343749975850187e-08,4.27499998068015e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Ge1S2Se1Te1_kesterite,1.3124999975744345e-08,1.0499999802959792e-07,0.0,0.0,True
Ag2Ca1Ge1S2Se1Te1_stannite,1.2343749578036523e-08,9.875000017700586e-08,8.881784197001252e-16,0.0,True
Ag2Ca1Ge1S2Se2_kesterite,7.062500007037897e-08,5.650000005630318e-07,3.333333253863202e-08,,False
Ag2Ca1Ge1S2Se2_stannite,1.7500001003867283e-08,1.4000000447822458e-07,8.881784197001252e-16,0.0,True
Ag2Ca1Ge1S2Te2_stannite,6.625000015247906e-08,5.300000012198325e-07,0.0,0.0,True
Ag2Ca1Ge1S3Te1_kesterite,5.937499381047928e-09,4.7499995048383425e-08,8.881784197001252e-16,0.0,True
Ag2Ca1Ge1S4_kesterite,1.4375000301214413e-08,1.1499999885700163e-07,3.333333298272123e-08,0.0,True
Ag2Ca1Ge1Se1Te3_kesterite,4.2343749617757e-08,3.387499987184128e-07,3.333333342681044e-08,,False
Ag2Ca1Ge1Se1Te3_stannite,4.4843750268697136e-08,3.5875000037322025e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Ge1Se3Te1_stannite,2.7343749042785248e-08,2.1874999589499566e-07,0.0,0.0,True
Ag2Ca1Ge1Se4_kesterite,2.8749999270161197e-08,2.2999999771400326e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Ge1Te4_kesterite,2.0624999486074103e-08,1.6499999588859282e-07,3.333333253863202e-08,0.0,True
Ag2Ca1Ge1Te4_stannite,2.5624999899775958e-08,2.0499999919820766e-07,8.881784197001252e-16,0.0,True
Ag2Ca1Sn0.5Ge0.5S4_kesterite,4.359374994322707e-08,3.4874999954581654e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Ge0.5S4_stannite,7.453125050460585e-08,5.962500040368468e-07,0.0,0.0,True
Ag2Ca1Sn0.5Ge0.5Se4_kesterite,1.9531249506599124e-08,1.5624998894736564e-07,3.333333298272123e-08,,False
Ag2Ca1Sn0.5Ge0.5Se4_stannite,6.203125035852963e-08,4.962499957628097e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Ge0.5Te4_kesterite,4.453124979875156e-08,3.562499983900125e-07,8.881784197001252e-16,0.0,True
Ag2Ca1Sn0.5Ge0.5Te4_stannite,1.7343749547649168e-08,1.3874999638119334e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Zr0.5S4_kesterite,6.671875052433052e-08,5.337500041946441e-07,3.333333342681044e-08,,False
Ag2Ca1Sn0.5Zr0.5S4_stannite,5.843750017220373e-08,4.675000013776298e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Zr0.5Se4_kesterite,6.984375122698339e-08,5.587500098158671e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Zr0.5Se4_stannite,3.406249948767481e-08,2.724999959013985e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Zr0.5Te4_kesterite,3.5781249962951733e-08,2.862499925981865e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn0.5Zr0.5Te4_stannite,5.687499982087729e-08,4.54999991461591e-07,0.0,0.0,True
Ag2Ca1Sn1S1Se1Te2_kesterite,4.562500000027114e-08,3.649999982258123e-07,3.333333431498886e-08,0.032799999999998164,False
Ag2Ca1Sn1S1Se1Te2_stannite,4.812499976303286e-08,3.849999998806197e-07,0.0,0.0,True
Ag2Ca1Sn1S1Se2Te1_kesterite,7.437500038065537e-08,5.950000030452429e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn1S1Se2Te1_stannite,4.703125000560249e-08,3.762500000448199e-07,0.0,0.0,True
Ag2Ca1Sn1S1Se3_kesterite,2.453125036439019e-08,1.9624999936240783e-07,4.440892098500626e-16,0.0,True
Ag2Ca1Sn1S1Se3_stannite,6.171875055471787e-08,4.937500008850293e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn1S1Te3_stannite,2.859375047847834e-08,2.2875000382782673e-07,3.333333253863202e-08,0.0,True
Ag2Ca1Sn1S2Se1Te1_kesterite,5.968749983153998e-08,4.774999950996062e-07,8.881784197001252e-16,0.0,True
Ag2Ca1Sn1S2Se1Te1_stannite,4.3281251027593726e-08,3.4625000466803613e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn1S2Se2_kesterite,3.53125004792787e-08,2.825000038342296e-07,4.440892098500626e-16,,False
Ag2Ca1Sn1S2Te2_kesterite,4.343749981927658e-08,3.4749999855421265e-07,0.0,0.0,True
Ag2Ca1Sn1S2Te2_stannite,1.312499975369974e-08,1.0499999802959792e-07,3.333333253863202e-08,0.0,True
Ag2Ca1Sn1S3Se1_kesterite,6.703124988405307e-08,5.362499990724245e-07,0.0,0.0,True
Ag2Ca1Sn1S3Se1_stannite,1.8906249898975602e-08,1.5124999919180482e-07,3.333333387089965e-08,0.0,True
Ag2Ca1Sn1S3Te1_stannite,1.7187495870985003e-09,1.3749996696788003e-08,0.0,0.0,True
Ag2Ca1Sn1S4_kesterite,3.1249993703852397e-09,2.4999998515795596e-08,3.333333431498886e-08,0.0,True
Ag2Ca1Sn1Se1Te3_kesterite,6.984375056084957e-08,5.587500027104397e-07,0.0,0.0,True
Ag2Ca1Sn1Se2Te2_kesterite,3.87499996534757e-08,3.099999972278056e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn1Se3Te1_kesterite,1.5625003513264346e-09,1.2500002810611477e-08,0.0,0.0,True
Ag2Ca1Sn1Se4_kesterite,3.000000026176508e-08,2.3999999854140697e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Sn1Se4_stannite,1.7500000115688863e-08,1.4000000447822458e-07,3.333333298272123e-08,0.0,True
Ag2Ca1Sn1Te4_kesterite,6.249999628948899e-09,4.999999703159119e-08,3.333333342681044e-08,0.0045999999999999375,True
Ag2Ca1Sn1Te4_stannite,1.1874999650274276e-08,9.499999720219421e-08,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1S1Se1Te2_stannite,6.125000040491102e-08,4.90000005015645e-07,3.333333431498886e-08,0.0,True
Ag2Ca1Zr1S1Se2Te1_kesterite,4.0937500056514864e-08,3.2749999689940523e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1S1Se2Te1_stannite,2.765625017886464e-08,2.212500049836308e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1S1Se3_kesterite,6.656250040038003e-08,5.325000032030403e-07,3.333333431498886e-08,0.0,True
Ag2Ca1Zr1S1Se3_stannite,3.0937499673200364e-08,2.4750000449103027e-07,0.0,0.0,True
Ag2Ca1Zr1S1Te3_kesterite,6.031250121552034e-08,4.825000061714491e-07,3.333333253863202e-08,0.0,True
Ag2Ca1Zr1S1Te3_stannite,5.6093750533392495e-08,4.487500007144263e-07,3.333333342681044e-08,,False
Ag2Ca1Zr1S2Se1Te1_kesterite,1.7187491430092905e-09,1.3749996696788003e-08,8.881784197001252e-16,0.0,True
Ag2Ca1Zr1S2Se2_kesterite,3.187499908463565e-08,2.5499999622979885e-07,4.440892098500626e-16,0.0,True
Ag2Ca1Zr1S2Se2_stannite,3.874999920938649e-08,3.099999972278056e-07,3.333333298272123e-08,0.0,True
Ag2Ca1Zr1S2Te2_kesterite,1.6093749000134494e-08,1.2874999555378963e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1S3Se1_stannite,6.15625008748566e-08,4.924999998934254e-07,0.0,0.0,True
Ag2Ca1Zr1S3Te1_kesterite,1.140624927842282e-08,9.125000133280992e-08,8.881784197001252e-16,0.0,True
Ag2Ca1Zr1S4_kesterite,7.703125115554599e-08,6.162500056916542e-07,3.333333298272123e-08,0.0,True
Ag2Ca1Zr1S4_stannite,7.812500424364544e-09,6.249999984220267e-08,0.0,0.0,True
Ag2Ca1Zr1Se1Te3_stannite,7.562499848567938e-08,6.049999967672193e-07,3.333333253863202e-08,0.0,True
Ag2Ca1Zr1Se2Te2_kesterite,3.8437499849663936e-08,3.074999952445978e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1Se3Te1_kesterite,5.546875048167976e-08,4.437500038534381e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1Se3Te1_stannite,2.484375016820195e-08,1.987500013456156e-07,3.333333253863202e-08,0.0,True
Ag2Ca1Zr1Se4_kesterite,3.7812500242040414e-08,3.0249999838360964e-07,3.333333431498886e-08,0.0,True
Ag2Ca1Zr1Se4_stannite,3.234375034466552e-08,2.587499992046105e-07,3.333333342681044e-08,0.0,True
Ag2Ca1Zr1Te4_kesterite,3.1249999477012125e-08,2.499999993688107e-07,3.333333431498886e-08,0.0,True
Ag2Ca1Zr1Te4_stannite,3.046875063361654e-08,2.437500015162186e-07,8.881784197001252e-16,0.0,True
Ag2Cd1Ge0.5Zr0.5S4_kesterite,6.078124847874733e-08,4.86249994935406e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge0.5Zr0.5S4_stannite,6.187500023457915e-08,4.950000018766332e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge0.5Zr0.5Se4_kesterite,6.85937502353795e-08,5.48750001883036e-07,3.333333298272123e-08,,False
Ag2Cd1Ge0.5Zr0.5Se4_stannite,1.0468750311076747e-08,8.375000248861397e-08,0.0,0.0,True
Ag2Cd1Ge0.5Zr0.5Te4_stannite,7.281250002932893e-08,5.825000002346314e-07,0.0,0.0,True
Ag2Cd1Ge1S1Se1Te2_kesterite,1.0781249892843903e-08,8.625000447182174e-08,3.333333253863202e-08,,False
Ag2Cd1Ge1S1Se1Te2_stannite,6.093751059310648e-09,4.8750003145414667e-08,3.333333342681044e-08,0.15779999999999994,False
Ag2Cd1Ge1S1Se2Te1_kesterite,7.718750083540726e-08,6.174999995778307e-07,0.0,0.0,True
Ag2Cd1Ge1S1Se2Te1_stannite,6.249999895402425e-08,4.999999987376214e-07,8.881784197001252e-16,0.7871000000000006,False
Ag2Cd1Ge1S1Se3_kesterite,5.421875082234351e-08,4.337500030260344e-07,4.440892098500626e-16,0.0,True
Ag2Cd1Ge1S1Se3_stannite,4.8437500677067646e-08,3.875000018638275e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S1Te3_kesterite,2.7343749042785248e-08,2.1874999589499566e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Ge1S1Te3_stannite,2.2031249269360842e-08,1.7624999770760041e-07,3.333333431498886e-08,0.1313999999999993,False
Ag2Cd1Ge1S2Se1Te1_kesterite,4.296874878129131e-08,3.43749995579401e-07,0.0,0.0,True
Ag2Cd1Ge1S2Se1Te1_stannite,4.734375091963727e-08,3.7875000202802767e-07,8.881784197001252e-16,0.8792000000000009,False
Ag2Cd1Ge1S2Se2_kesterite,4.203124959190063e-08,3.362500038406324e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S2Se2_stannite,3.8437499405574727e-08,3.0750000235002517e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S2Te2_kesterite,5.187500029535386e-08,4.149999952574035e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S2Te2_stannite,2.0000000766629e-08,1.5999999902760464e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S3Se1_kesterite,4.656250052192945e-08,3.7249999707000825e-07,3.333333342681044e-08,,False
Ag2Cd1Ge1S3Se1_stannite,7.234374876929905e-08,5.787499972598198e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S3Te1_kesterite,1.9062500022926088e-08,1.525000001834087e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S3Te1_stannite,2.5781250023726443e-08,2.0625000018981154e-07,3.33333316504536e-08,0.30329999999999835,False
Ag2Cd1Ge1S4_kesterite,2.4375000684528914e-08,1.9499999837080395e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1S4_stannite,2.0625000374252522e-08,1.6499999588859282e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Ge1Se1Te3_stannite,1.7187495870985003e-09,1.3749996696788003e-08,3.333333431498886e-08,0.0034999999999989484,True
Ag2Cd1Ge1Se2Te2_kesterite,4.8124999540988256e-08,3.849999998806197e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Ge1Se2Te2_stannite,6.109375005891593e-08,4.887499969186138e-07,3.333333342681044e-08,0.4344000000000001,False
Ag2Cd1Ge1Se3Te1_kesterite,3.703125051046641e-08,2.962500005310176e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1Se3Te1_stannite,1.4218749289085508e-08,1.1374999786539775e-07,3.333333253863202e-08,0.5501999999999994,False
Ag2Cd1Ge1Se4_kesterite,2.0000000766629e-08,1.5999999902760464e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Ge1Se4_stannite,1.687499917579771e-08,1.3500000051180905e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Ge1Te4_kesterite,2.0625000818341732e-08,1.6500000299402018e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Ge1Te4_stannite,1.249999659336254e-09,1.000000082740371e-08,3.552713678800501e-15,0.0,True
Ag2Cd1Sn0.5Ge0.5S4_kesterite,3.70312500663772e-08,2.962500005310176e-07,4.440892098500626e-16,0.0,True
Ag2Cd1Sn0.5Ge0.5S4_stannite,4.546874965427605e-08,3.637499972342084e-07,3.333333253863202e-08,,False
Ag2Cd1Sn0.5Ge0.5Se4_kesterite,2.937500065414156e-08,2.3499999457499143e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Sn0.5Ge0.5Te4_kesterite,3.0156249497537146e-08,2.4124999953301085e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Sn0.5Ge0.5Te4_stannite,3.656250102679337e-08,2.925000046616333e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Sn0.5Zr0.5S4_kesterite,3.7812500686129624e-08,3.02500005489037e-07,3.333333298272123e-08,0.0,True
Ag2Cd1Sn0.5Zr0.5S4_stannite,6.515624928482566e-08,5.212499942786053e-07,0.0,0.0,True
Ag2Cd1Sn0.5Zr0.5Se4_kesterite,5.6718751473283646e-08,4.537500046808418e-07,3.333333298272123e-08,0.0,True
Ag2Cd1Sn0.5Zr0.5Se4_stannite,2.9531248557645995e-08,2.3624999556659532e-07,0.0,0.0,True
Ag2Cd1Sn0.5Zr0.5Te4_stannite,1.0312501075304681e-08,8.250000149701009e-08,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1S1Se1Te2_kesterite,7.218750108783922e-08,5.775000033736433e-07,0.0,0.18120000000000047,False
Ag2Cd1Sn1S1Se1Te2_stannite,2.6562487764891785e-09,2.1249995540983946e-08,3.333333253863202e-08,0.3672000000000004,False
Ag2Cd1Sn1S1Se2Te1_kesterite,9.37499411435283e-10,7.499998844195943e-09,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1S1Se2Te1_stannite,2.1562500673866225e-08,1.7250000183821612e-07,0.0,0.31599999999999984,False
Ag2Cd1Sn1S1Se3_kesterite,6.218749915021249e-08,4.974999967544136e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1S1Se3_stannite,7.781249911076316e-08,6.224999964388189e-07,3.333333342681044e-08,9.999999999976694e-05,True
Ag2Cd1Sn1S1Te3_kesterite,5.6406250781293465e-08,4.5125000269763405e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Sn1S2Se1Te1_kesterite,4.4531250464885375e-08,3.562499983900125e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Sn1S2Se1Te1_stannite,5.843749995015912e-08,4.6749999427220246e-07,3.333333342681044e-08,0.3334999999999999,False
Ag2Cd1Sn1S2Se2_kesterite,1.8125000167401595e-08,1.4500000133921276e-07,0.0,0.0,True
Ag2Cd1Sn1S2Se2_stannite,1.484375022897666e-08,1.1875000183181328e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Sn1S2Te2_kesterite,3.875000054165412e-08,3.1000000433323294e-07,0.0,0.0007999999999981355,True
Ag2Cd1Sn1S2Te2_stannite,5.3281249634551386e-08,4.262499970764111e-07,3.333333431498886e-08,0.5552999999999999,False
Ag2Cd1Sn1S3Se1_kesterite,1.0156249174997356e-08,8.12500005054062e-08,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1S3Se1_stannite,5.078124942770046e-08,4.0625000252703103e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1S3Te1_kesterite,7.468749974037792e-08,5.974999979230233e-07,3.333333342681044e-08,,False
Ag2Cd1Sn1S3Te1_stannite,2.515625041610292e-08,2.0125000332882337e-07,0.0,0.2254000000000005,False
Ag2Cd1Sn1S4_kesterite,1.312500064187816e-08,1.0500000513502528e-07,3.333333298272123e-08,0.0,True
Ag2Cd1Sn1S4_stannite,2.3749999300548552e-08,1.8999999440438842e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1Se1Te3_kesterite,2.3593750064776486e-08,1.887500005182119e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Sn1Se1Te3_stannite,3.2656250148477284e-08,2.6125000118781827e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Sn1Se2Te2_kesterite,5.203124997521513e-08,4.162499962490074e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1Se2Te2_stannite,6.078124892283654e-08,4.86249994935406e-07,0.0,0.0,True
Ag2Cd1Sn1Se3Te1_kesterite,2.5937500591766138e-08,2.0750000118141543e-07,0.0,0.6205999999999996,False
Ag2Cd1Sn1Se3Te1_stannite,1.9531250838866754e-08,1.5625000315822035e-07,3.333333253863202e-08,0.15059999999999985,False
Ag2Cd1Sn1Se4_kesterite,2.937500065414156e-08,2.350000016804188e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Sn1Se4_stannite,2.7499999166735734e-08,2.1999999688659955e-07,3.333333431498886e-08,0.3705999999999996,False
Ag2Cd1Sn1Te4_kesterite,3.1249998144744495e-09,2.4999998515795596e-08,3.333333431498886e-08,0.0,True
Ag2Cd1Sn1Te4_stannite,3.1250007026528692e-09,2.5000005621222954e-08,3.333333431498886e-08,0.0,True
Ag2Cd1Zr1S1Se1Te2_kesterite,2.156250089591083e-08,1.7250000183821612e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S1Se1Te2_stannite,5.031249927789361e-08,4.024999995522194e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S1Se2Te1_stannite,6.093749993496544e-08,4.874999959270099e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S1Se3_stannite,1.7500000559778073e-08,1.3999999737279722e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1S1Te3_stannite,2.593749970358772e-08,2.0750000118141543e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S2Se1Te1_kesterite,7.140625113422061e-08,5.712500055210512e-07,8.881784197001252e-16,0.0,True
Ag2Cd1Zr1S2Se1Te1_stannite,7.531249890391223e-08,6.024999947840115e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S2Se2_kesterite,2.859375003438913e-08,2.2874999672239937e-07,8.881784197001252e-16,0.0,True
Ag2Cd1Zr1S2Se2_stannite,2.3593749620687277e-08,1.887500005182119e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1S2Te2_kesterite,4.8125000429166676e-08,3.849999998806197e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S2Te2_stannite,7.68750010315955e-08,6.150000047000503e-07,0.0,0.0,True
Ag2Cd1Zr1S3Se1_kesterite,7.031249893429958e-08,5.62499998579824e-07,8.881784197001252e-16,0.0,True
Ag2Cd1Zr1S3Se1_stannite,7.765624854272346e-08,6.21249995447215e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1S3Te1_kesterite,5.234375066720531e-08,4.187500053376425e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1S3Te1_stannite,7.593749895562496e-08,6.07499998750427e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1S4_kesterite,2.656250019938966e-08,2.124999980424036e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1S4_stannite,4.859375080101813e-08,3.887500028554314e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Zr1Se1Te3_kesterite,4.7968750083171585e-08,3.837500059944432e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1Se1Te3_stannite,4.3437500485410396e-08,3.4749999855421265e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Zr1Se2Te2_kesterite,3.0156250385715566e-08,2.4124999953301085e-07,8.881784197001252e-16,0.0,True
Ag2Cd1Zr1Se2Te2_stannite,6.562499921258791e-08,5.24999997253417e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1Se3Te1_kesterite,4.0937500500604074e-08,3.2749999689940523e-07,0.0,0.0,True
Ag2Cd1Zr1Se3Te1_stannite,1.54687507247786e-08,1.2374999869280146e-07,3.333333253863202e-08,0.0,True
Ag2Cd1Zr1Se4_kesterite,2.2656249765162784e-08,1.8125000167401595e-07,3.333333431498886e-08,0.0,True
Ag2Cd1Zr1Se4_stannite,2.5000000736241645e-08,2.0000000233721948e-07,0.0,0.0,True
Ag2Cd1Zr1Te4_kesterite,1.796875004345111e-08,1.4375000034760888e-07,3.333333342681044e-08,0.0,True
Ag2Cd1Zr1Te4_stannite,5.312500039877932e-08,4.2500000319023457e-07,3.333333431498886e-08,0.0,True
Ag2Mg0.5Ba0.5Ge1S4_kesterite,2.828125067466658e-08,2.2625000184461896e-07,0.0,0.0,True
Ag2Mg0.5Ba0.5Ge1S4_stannite,2.624999995148869e-08,2.100000031646232e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Ge1Se4_kesterite,2.5312499651874987e-08,2.024999972149999e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Ge1Se4_stannite,2.312499969292503e-08,1.8499999754340024e-07,3.333333431498886e-08,0.0,True
Ag2Mg0.5Ba0.5Ge1Te4_stannite,5.2968750718918045e-08,4.237500021986307e-07,3.333333253863202e-08,0.0,True
Ag2Mg0.5Ba0.5Sn0.5Ge0.5S2Se2_kesterite,1.171874952632379e-08,9.374999621059033e-08,3.333333253863202e-08,0.0,True
Ag2Mg0.5Ba0.5Sn1S4_kesterite,5.859374940797579e-08,4.6874999526380634e-07,4.440892098500626e-16,0.0,True
Ag2Mg0.5Ba0.5Sn1S4_stannite,1.1875000538452696e-08,9.500000430762157e-08,0.0,0.0,True
Ag2Mg0.5Ba0.5Sn1Se4_kesterite,6.687499976010258e-08,5.349999980808207e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Sn1Se4_stannite,6.468749980115263e-08,5.17499998409221e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Sn1Te4_kesterite,4.4999999282424596e-08,3.5999999425939677e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Sn1Te4_stannite,7.625000009170435e-08,6.100000007336348e-07,3.333333342681044e-08,,False
Ag2Mg0.5Ba0.5Zr1S4_kesterite,6.87500008034192e-08,5.500000028746399e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Zr1S4_stannite,3.421875005571451e-08,2.737499968930024e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ba0.5Zr1Se4_kesterite,4.875000092496862e-08,3.9000000384703526e-07,8.881784197001252e-16,,False
Ag2Mg0.5Ba0.5Zr1Se4_stannite,3.6093749766763494e-08,2.8875000168682163e-07,0.0,0.0,True
Ag2Mg0.5Ba0.5Zr1Te4_kesterite,5.6093750533392495e-08,4.487500007144263e-07,8.881784197001252e-16,0.0,True
Ag2Mg0.5Ba0.5Zr1Te4_stannite,6.468750068933105e-08,5.175000055146484e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ca0.5Ge1S4_kesterite,2.9687510227915936e-09,2.375000462961907e-08,4.440892098500626e-16,,False
Ag2Mg0.5Ca0.5Ge1S4_stannite,2.999999937358666e-08,2.3999999854140697e-07,3.333333253863202e-08,0.0,True
Ag2Mg0.5Ca0.5Ge1Se4_kesterite,2.8124995665734787e-09,2.249999653258783e-08,4.440892098500626e-16,0.0,True
Ag2Mg0.5Ca0.5Ge1Se4_stannite,4.890625060482989e-08,3.9125000483863914e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ca0.5Ge1Te4_kesterite,8.28124990803758e-09,6.625000281701432e-08,0.0,0.0,True
Ag2Mg0.5Ca0.5Ge1Te4_stannite,4.25000004078413e-08,3.399999997100167e-07,0.0,0.0,True
Ag2Mg0.5Ca0.5Sn1S4_kesterite,1.140624883433361e-08,9.124999422738256e-08,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ca0.5Sn1S4_stannite,2.656250330801413e-09,2.1250002646411303e-08,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ca0.5Sn1Se4_kesterite,5.109375011969064e-08,4.087500045102388e-07,3.333333387089965e-08,0.0,True
Ag2Mg0.5Ca0.5Sn1Se4_stannite,5.109375100786906e-08,4.087500045102388e-07,0.0,0.0,True
Ag2Mg0.5Ca0.5Sn1Te4_kesterite,2.9531250778092044e-08,2.3625000267202267e-07,0.0,0.0,True
Ag2Mg0.5Ca0.5Sn1Te4_stannite,3.2968749952289045e-08,2.6375000317102604e-07,3.333333253863202e-08,0.0,True
Ag2Mg0.5Ca0.5Zr1S4_kesterite,6.953124964681479e-08,5.562499936218046e-07,3.333333298272123e-08,0.0,True
Ag2Mg0.5Ca0.5Zr1S4_stannite,1.0156249619086566e-08,8.12500005054062e-08,3.333333431498886e-08,0.0,True
Ag2Mg0.5Ca0.5Zr1Se4_kesterite,5.156249205384711e-09,4.1249997195791366e-08,3.333333342681044e-08,0.0,True
Ag2Mg0.5Ca0.5Zr1Se4_stannite,6.718750444889565e-09,5.375000000640284e-08,3.333333253863202e-08,0.0,True
Ag2Mg0.5Ca0.5Zr1Te4_kesterite,6.640625027642955e-08,5.312500022114364e-07,3.333333253863202e-08,0.0,True
Ag2Mg0.5Ca0.5Zr1Te4_stannite,5.687499982087729e-08,4.5499999856701834e-07,3.333333253863202e-08,0.0,True
Ag2Mg0.5Cd0.5Ge1S4_kesterite,5.828125004825324e-08,4.6625000038602593e-07,0.0,0.0,True
Ag2Mg0.5Cd0.5Ge1S4_stannite,2.765625062295385e-08,2.212500049836308e-07,3.333333342681044e-08,0.0,True
Ag2Mg0.5Cd0.5Ge1Se4_kesterite,6.000000052353016e-08,4.800000041882413e-07,3.333333253863202e-08,0.0,True
Ag2Mg0.5Cd0.5Ge1Se4_stannite,5.062500019192839e-08,4.0500000153542715e-07,8.881784197001252e-16,0.0,True
